time_s,surface_radius_m
162060,0.012
162120,0.012
162180,0.012
162240,0.012
162300,0.012
162360,0.012
162420,0.012
162480,0.012
162540,0.012
162600,0.012
162660,0.012
162720,0.012
162780,0.012
162840,0.012
162900,0.012
162960,0.012
163020,0.012
163080,0.012
163140,0.012
163200,0.012
163260,0.012
163320,0.012
163380,0.012
163440,0.012
163500,0.012
163560,0.012
163620,0.012
163680,0.012
163740,0.012
163800,0.012
163860,0.012
163920,0.012
163980,0.012
164040,0.012
164100,0.012
164160,0.012
164220,0.012
164280,0.012
164340,0.012
164400,0.012
164460,0.012
164520,0.012
164580,0.012
164640,0.012
164700,0.012
164760,0.012
164820,0.012
164880,0.012
164940,0.012
165000,0.012
165060,0.012
165120,0.012
165180,0.012
165240,0.012
165300,0.012
165360,0.012
165420,0.012
165480,0.012
165540,0.012
165600,0.012
165660,0.012
165720,0.012
165780,0.012
165840,0.012
165900,0.012
165960,0.012
166020,0.012
166080,0.012
166140,0.012
166200,0.012
166260,0.012
166320,0.012
166380,0.012
166440,0.012
166500,0.012
166560,0.012
166620,0.012
166680,0.012
166740,0.012
166800,0.012
166860,0.012
166920,0.012
166980,0.012
167040,0.012
167100,0.012
167160,0.012
167220,0.012
167280,0.012
167340,0.012
167400,0.012
167460,0.012
167520,0.012
167580,0.012
167640,0.012
167700,0.012
167760,0.012
167820,0.012
167880,0.012
167940,0.012
168000,0.012
168060,0.012
168120,0.012
168180,0.012
168240,0.012
168300,0.012
168360,0.012
168420,0.012
168480,0.012
168540,0.012
168600,0.012
168660,0.012
168720,0.012
168780,0.012
168840,0.012
168900,0.012
168960,0.012
169020,0.012
169080,0.012
169140,0.012
169200,0.012
169260,0.012
169320,0.012
169380,0.012
169440,0.012
169500,0.012
169560,0.012
169620,0.012
169680,0.012
169740,0.012
169800,0.012
169860,0.012
169920,0.012
169980,0.012
170040,0.012
170100,0.012
170160,0.012
170220,0.012
170280,0.012
170340,0.012
170400,0.012
170460,0.012
170520,0.012
170580,0.012
170640,0.012
170700,0.012
170760,0.012
170820,0.012
170880,0.012
170940,0.012
171000,0.012
171060,0.012
171120,0.012
171180,0.012
171240,0.012
171300,0.012
171360,0.012
171420,0.012
171480,0.012
171540,0.012
171600,0.012
171660,0.012
171720,0.012
171780,0.012
171840,0.012
171900,0.012
171960,0.012
172020,0.012
172080,0.012
172140,0.012
172200,0.012
172260,0.012
172320,0.012
172380,0.012
172440,0.012
172500,0.012
172560,0.012
172620,0.012
172680,0.012
172740,0.012
172800,0.012
172860,0.012
172920,0.012
172980,0.012
173040,0.012
173100,0.012
173160,0.012
173220,0.012
173280,0.012
173340,0.012
173400,0.012
173460,0.012
173520,0.012
173580,0.012
173640,0.012
173700,0.012
173760,0.012
173820,0.012
173880,0.012
173940,0.012
174000,0.012
174060,0.012
174120,0.012
174180,0.012
174240,0.012
174300,0.012
174360,0.012
174420,0.012
174480,0.012
174540,0.012
174600,0.012
174660,0.012
174720,0.012
174780,0.012
174840,0.012
174900,0.012
174960,0.012
175020,0.012
175080,0.012
175140,0.012
175200,0.012
175260,0.012
175320,0.012
175380,0.012
175440,0.012
175500,0.012
175560,0.012
175620,0.012
175680,0.012
175740,0.012
175800,0.012
175860,0.012
175920,0.012
175980,0.012
176040,0.012
176100,0.012
176160,0.012
176220,0.012
176280,0.012
176340,0.012
176400,0.012
176460,0.012
176520,0.012
176580,0.012
176640,0.012
176700,0.012
176760,0.012
176820,0.012
176880,0.012
176940,0.012
177000,0.012
177060,0.012
177120,0.012
177180,0.012
177240,0.012
177300,0.012
177360,0.012
177420,0.012
177480,0.012
177540,0.012
177600,0.012
177660,0.012
177720,0.012
177780,0.012
177840,0.012
177900,0.012
177960,0.012
178020,0.012
178080,0.012
178140,0.012
178200,0.012
178260,0.012
178320,0.012
178380,0.012
178440,0.012
178500,0.012
178560,0.012
178620,0.012
178680,0.012
178740,0.012
178800,0.012
178860,0.012
178920,0.012
178980,0.012
179040,0.012
179100,0.012
179160,0.012
179220,0.012
179280,0.012
179340,0.012
179400,0.012
179460,0.012
179520,0.012
179580,0.012
179640,0.012
179700,0.012
179760,0.012
179820,0.012
179880,0.012
179940,0.012
180000,0.012
180060,0.012
180120,0.012
180180,0.012
180240,0.012
180300,0.012
180360,0.012
180420,0.012
180480,0.012
180540,0.012
180600,0.012
180660,0.012
180720,0.012
180780,0.012
180840,0.012
180900,0.012
180960,0.012
181020,0.012
181080,0.012
181140,0.012
181200,0.012
181260,0.012
181320,0.012
181380,0.012
181440,0.012
181500,0.012
181560,0.012
181620,0.012
181680,0.012
181740,0.012
181800,0.012
181860,0.012
181920,0.012
181980,0.012
182040,0.012
182100,0.012
182160,0.012
182220,0.012
182280,0.012
182340,0.012
182400,0.012
182460,0.012
182520,0.012
182580,0.012
182640,0.012
182700,0.012
182760,0.012
182820,0.012
182880,0.012
182940,0.012
183000,0.012
183060,0.012
183120,0.012
183180,0.012
183240,0.012
183300,0.012
183360,0.012
183420,0.012
183480,0.012
183540,0.012
183600,0.012
183660,0.012
183720,0.012
183780,0.012
183840,0.012
183900,0.012
183931.23846132591,0.012
