time_s,q2_center_T,q1_center_T,q2_surface_T,q1_surface_T,q2_center_C,q1_center_C,q2_surface_C,q1_surface_C
890.0,28.837990913583877,29.288665222050806,30.95001910355078,31.67974234761172,2.5499999990316127,2.549999999957918,1.833149799712935,1.758289208766183
891.0,28.840502810875623,29.292210023427565,30.954286298635726,31.68480605873075,2.549999999008198,2.549999999956786,1.832857674978528,1.7579302928560667
892.0,28.84301825544663,29.29575887399919,30.958554293570337,31.689870230438224,2.549999998984269,2.5499999999556255,1.832565831105934,1.7575716601728433
893.0,28.84553724272699,29.29931176398187,30.96282308883535,31.69493486351027,2.5499999989598163,2.549999999954438,1.8322742676490458,1.757213310230927
894.0,28.84805976808889,29.302868683496904,30.967092685118995,31.6999999589267,2.5499999989348296,2.5499999999532204,1.8319829841625914,1.7568552425457111
895.0,28.8505858268442,29.306429622573233,30.971363083248363,31.70506551785511,2.549999998909297,2.5499999999519734,1.831691980202204,1.7564974566335794
896.0,28.853115414241948,29.309994571149833,30.975634284116158,31.710131541635896,2.549999998883209,2.5499999999506966,1.8314012553244932,1.7561399520119252
897.0,28.85564852547345,29.313563519078368,30.979906288775013,31.715198031769262,2.549999998856555,2.5499999999493874,1.8311108090869463,1.7557827281991651
898.0,28.85818515567514,29.317136456125912,30.98417909847721,31.7202649899024,2.5499999988293234,2.5499999999480476,1.8308206410478873,1.7554257847147499
899.0,28.86072529991778,29.320713371977703,30.988452714437653,31.725332417817885,2.5499999988015034,2.5499999999466745,1.830530750766714,1.7550691210791791
900.0,28.863268953215062,29.324294256240005,30.992727137993146,31.730400317422816,2.5499999987730844,2.5499999999452694,1.8302411378037353,1.75471273681401
901.0,28.865816110568748,29.32787909844672,30.997052607721336,31.735534085243184,2.5499999987440534,2.5499999999438305,1.8299517961009388,1.7543565991966341
902.0,28.868366766799966,29.331467888047513,31.001419752223583,31.740721590877,2.5499999987144,2.549999999942355,1.8296627506470955,1.7540007135059312
903.0,28.87092091679756,29.335060614433136,31.005813889072957,31.745943715547618,2.54999999868411,2.5499999999408454,1.8293740080412622,1.7536450886441604
904.0,28.873478555353458,29.338657266923605,31.01022979068099,31.751193644442946,2.549999998653174,2.5499999999393004,1.829085570037435,1.753289727481873
905.0,28.87603967720554,29.34225783477498,31.01466444284306,31.756467442675067,2.549999998621577,2.5499999999377176,1.8287974373098108,1.752934631478568
906.0,28.878604277038555,29.345862307182486,31.019115814822474,31.76176245821978,2.549999998589309,2.549999999936097,1.828509610072277,1.7525798014657337
907.0,28.881172349485098,29.34947067328368,31.023582420599976,31.767076746363752,2.549999998556356,2.549999999934438,1.8282220882941556,1.7522252379290637
908.0,28.883743889126624,29.353082922161523,31.02806310955417,31.772408801900756,2.549999998522705,2.549999999932739,1.8279348718008008,1.7518709411397884
909.0,28.88631889049449,29.35669904284755,31.032556958475237,31.77775741534246,2.5499999984883432,2.549999999931002,1.8276479603242337,1.7515169112251923
910.0,28.88889734807105,29.36031902432497,31.037063205758173,31.783121587272838,2.5499999984532566,2.5499999999292227,1.8273613535333308,1.7511631482106231
911.0,28.891479256290825,29.363942855531814,31.04158120768715,31.78850047395222,2.5499999984174324,2.5499999999274015,1.8270750510534195,1.7508096520461758
912.0,28.894064609541594,29.36757052536401,31.046110412734187,31.793893350968617,2.549999998380855,2.549999999925537,1.8267890524774426,1.7504564226245203
913.0,28.89665340216562,29.371202022678467,31.0506503414727,31.799299587508507,2.5499999983435124,2.5499999999236294,1.8265033573745544,1.7501034597935299
914.0,28.899245628460843,29.374837336296128,31.055200571001677,31.804718627970853,2.54999999830539,2.549999999921677,1.8262179652966137,1.7497507633652951
915.0,28.90184128268217,29.378476455004918,31.059760726002626,31.810149978268253,2.5499999982664705,2.5499999999196783,1.8259328757817517,1.7493983331228544
916.0,28.90444035904264,29.382119367562876,31.0643304698407,31.815593195274296,2.549999998226744,2.549999999917634,1.825648088357905,1.7490461688253636
917.0,28.907042851714813,29.385766062700863,31.06890949860133,31.82104787870492,2.5499999981861907,2.5499999999155425,1.8253636025450903,1.7486942702120858
918.0,28.909648754831974,29.389416529125683,31.07349753636274,31.826513664726626,2.5499999981447985,2.549999999913403,1.8250794178571637,1.7483426370055257
919.0,28.912258062489396,29.39307075552273,31.078094331168035,31.83199022082797,2.5499999981025505,2.5499999999112117,1.8247955338032738,1.747991268913946
920.0,28.91487076874576,29.396728730558895,31.082699651803964,31.837477241569175,2.549999998059431,2.5499999999089717,1.8245119498890028,1.7476401656334521
921.0,28.91748686762438,29.400390442885254,31.087313284851632,31.842974445139824,2.5499999980154238,2.5499999999066794,1.8242286656173858,1.7472893268496845
922.0,28.920106353114537,29.404055881139747,31.091935032670463,31.848481570545115,2.5499999979705144,2.5499999999043355,1.823945680489561,1.7469387522391946
923.0,28.92272921917281,29.4077250339498,31.096564711765843,31.853998375193065,2.5499999979246835,2.549999999901936,1.823662994005275,1.7465884414706292
924.0,28.925355459724425,29.41139788993484,31.10120215115487,31.859524632855823,2.5499999978779155,2.5499999998994842,1.8233806056633892,1.746238394205735
925.0,28.927985068664515,29.41507443770891,31.105847191023614,31.865060131930715,2.549999997830194,2.5499999998969747,1.8230985149622831,1.7458886101002022
926.0,28.93061803985946,29.418754665882922,31.11049968155982,31.87060467395227,2.5499999977815024,2.5499999998944083,1.8228167214001914,1.745539088804403
927.0,28.933254367148187,29.42243856306722,31.115159481981976,31.87615807232929,2.5499999977318213,2.5499999998917837,1.822535224475473,1.7451898299640003
928.0,28.935894044343495,29.426126117873693,31.119826459681175,31.88172015123236,2.5499999976811325,2.549999999889099,1.8222540236868394,1.7448408332205034
929.0,28.938537065233316,29.429817318918207,31.124500489382456,31.887290744610542,2.5499999976294174,2.549999999886355,1.8219731185335741,1.7444920982117393
930.0,28.941183423582004,29.433512154822658,31.12918145256532,31.892869695341503,2.5499999975766614,2.549999999883549,1.8216925085156621,1.7441436245722737
931.0,28.943833113131596,29.43721061421716,31.133869237085282,31.89845685445721,2.549999997522843,2.549999999880679,1.8214121931338545,1.7437954119337877
932.0,28.9464861276031,29.440912685742184,31.138563736332582,31.90405208048989,2.5499999974679426,2.5499999998777443,1.821132171889894,1.743447459925398
933.0,28.94914246069773,29.44461835805049,31.14326484908855,31.909655238883836,2.549999997411941,2.549999999874746,1.8208524442865055,1.7430997681739402
934.0,28.951802106098075,29.448327619809263,31.147972478957975,31.915266201464068,2.54999999735482,2.5499999998716767,1.820573009827535,1.7427523363042339
935.0,28.95446505746942,29.452040459702015,31.152686533942823,31.920884845956778,2.54999999729656,2.5499999998685428,1.8202938680180318,1.7424051639393094
936.0,28.95713130846089,29.455756866430647,31.157406926252257,31.9265110555601,2.5499999972371374,2.549999999865337,1.8200150183642667,1.7420582507006206
937.0,28.959800852706643,29.459476828717392,31.162133571985418,31.93214471856047,2.5499999971765344,2.5499999998620604,1.8197364603737844,1.7417115962082312
938.0,28.962473683827113,29.46320033530684,31.166866390675825,31.937785727978117,2.5499999971147305,2.5499999998587115,1.8194581935555016,1.7413652000809825
939.0,28.965149795430143,29.466927374968005,31.17160530539914,31.943433981246233,2.5499999970517035,2.5499999998552885,1.8191802174196372,1.741019061936651
940.0,28.96782918111224,29.470657936496416,31.176350242134752,31.949089379941764,2.549999996987432,2.54999999985179,1.8189025314778609,1.7406731813920817
941.0,28.970511834459632,29.47439200871623,31.18110113003618,31.954751829513494,2.549999996921893,2.5499999998482146,1.8186251352431835,1.7403275580633115
942.0,28.973197749049582,29.47812958048256,31.18585790079123,31.960421239041548,2.549999996855066,2.54999999984456,1.8183480282301003,1.7399821915656926
943.0,28.975886918451526,29.4818706406838,31.190620488863043,31.966097521016682,2.549999996786928,2.5499999998408254,1.818071209954504,1.7396370815139919
944.0,28.978579336228258,29.485615178244043,31.195388830996816,31.97178059113483,2.5499999967174563,2.5499999998370106,1.8177946799337765,1.7392922275224925
945.0,28.981274995937223,29.489363182125686,31.200162866346087,31.97747036811892,2.549999996646627,2.549999999833111,1.8175184376867388,1.7389476292050814
946.0,28.98397389113165,29.493114641332202,31.204942536109247,31.983166773544696,2.549999996574417,2.5499999998291276,1.8172424827337104,1.7386032861753244
947.0,28.986676015362043,29.496869544910894,31.209727783620774,31.988869731683145,2.549999996500802,2.5499999998250567,1.8169668145964684,1.738259198046549
948.0,28.9893813621772,29.500627881955996,31.214518554044275,31.994579169354015,2.549999996425758,2.5499999998208973,1.8166914327982928,1.737915364431908
949.0,28.992089925126034,29.504389641611752,31.21931479449081,32.000295015788744,2.549999996349261,2.5499999998166487,1.8164163368639203,1.7375717849444472
950.0,28.994801697758177,29.508154813075777,31.224116453622468,32.006017202508325,2.549999996271285,2.5499999998123095,1.8161415263196101,1.7372284591971616
951.0,28.997516673626397,29.51192338560253,31.228923481901496,32.01174566320459,2.5499999961918056,2.5499999998078753,1.8158670006930717,1.7368853868030498
952.0,29.000234846287178,29.515695348506902,31.233735831247557,32.01748033363195,2.5499999961107966,2.549999999803346,1.8155927595135157,1.7365425673751669
953.0,29.00295620930263,29.519470691167978,31.238553455049253,32.02322115150591,2.5499999960282316,2.54999999979872,1.8153188023116351,1.7362000005266685
954.0,29.005680756242644,29.523249403032903,31.243376308219904,32.0289680564076,2.549999995944084,2.5499999997939944,1.8150451286195763,1.7358576858708554
955.0,29.008408480684977,29.527031473620987,31.248204346856074,32.03472098969757,2.549999995858326,2.5499999997891694,1.8147717379709858,1.735515623021216
956.0,29.011139376219344,29.53081689252775,31.25303752849801,32.040479894431755,2.5499999957709325,2.5499999997842395,1.8144986299009513,1.735173811591462
957.0,29.013873436446442,29.534605649429242,31.257875811775286,32.04624471528418,2.549999995681875,2.5499999997792058,1.814225803946042,1.7348322511955616
958.0,29.016610654981964,29.53839773408632,31.262719156549508,32.05201539847415,2.5499999955911252,2.549999999774066,1.8139532596442745,1.7344909414477767
959.0,29.019351025457574,29.542193136349052,31.26756752379085,32.05779189169734,2.5499999954986543,2.549999999768817,1.8136809965351166,1.7341498819626906
960.0,29.022094541522037,29.54599184616123,31.27242087547509,32.06357414406211,2.5499999954044323,2.549999999763457,1.813409014159488,1.7338090723552375
961.0,29.024841196879326,29.549793853567415,31.277196374793494,32.06925464684826,2.5499999953084322,2.5499999997579845,1.8131373003351166,1.7334685399641863
962.0,29.027590985152766,29.55359914870725,31.281909434932793,32.07485328870788,2.549999995210622,2.549999999752397,1.8128658170339798,1.733128279455818
963.0,29.030343900092106,29.557407721835325,31.286584224466534,32.0804014428671,2.5499999951109733,2.5499999997466913,1.812594558437604,1.732788282384264
964.0,29.033099935439033,29.5612195633155,31.291229329004455,32.08591026612234,2.5499999950094536,2.5499999997408667,1.8123235226897831,1.732448545490336
965.0,29.0358590849636,29.565034663627994,31.295849687701196,32.09138618347496,2.5499999949060332,2.5499999997349208,1.8120527087781915,1.73210906672961
966.0,29.03862134246636,29.568853013373857,31.300448615913453,32.09683351317581,2.549999994800681,2.549999999728851,1.8117821160366312,1.73176984459902
967.0,29.041386701780652,29.572674603279346,31.30502853774394,32.102255412690916,2.5499999946933634,2.5499999997226546,1.8115117439733157,1.7314308778941825
968.0,29.044155156774778,29.576499424200364,31.309591319855464,32.10765431808454,2.549999994584049,2.549999999716329,1.8112415921963896,1.7310921655966607
969.0,29.04692670135435,29.580327467126626,31.314138458623585,32.11303218079634,2.549999994472704,2.5499999997098746,1.8109716603740842,1.7307537068132155
970.0,29.04970132946444,29.58415872318592,31.31867118348198,32.11839060795042,2.5499999943592964,2.5499999997032847,1.8107019482139337,1.730415500739805
971.0,29.052479035092016,29.58799318364809,31.32319052905676,32.12373095184028,2.5499999942437896,2.5499999996965577,1.8104324554488953,1.7300775466386245
972.0,29.05525981226809,29.591830839928985,31.327697380296975,32.1290543696765,2.549999994126153,2.5499999996896947,1.8101631818292305,1.7297398438227722
973.0,29.05804365507014,29.595671683594297,31.332192504714275,32.13436186571551,2.5499999940063494,2.549999999682692,1.8098941271170201,1.7294023916454444
974.0,29.060830557624264,29.599515706363157,31.336676575632087,32.13965432148777,2.5499999938843434,2.5499999996755425,1.8096252910824342,1.7290651894921776
975.0,29.063620514107516,29.603362900111673,31.341150189081233,32.144932518304216,2.5499999937600997,2.5499999996682488,1.8093566735012212,1.7287282367750696
976.0,29.066413518750053,29.607213256876243,31.34561387752255,32.15019715451666,2.5499999936335818,2.5499999996608063,1.8090882741527727,1.7283915329283597
977.0,29.0692095658375,29.611066768856723,31.350068120366068,32.15544885885784,2.5499999935047546,2.549999999653212,1.8088200928187481,1.728055077404999
978.0,29.07200864971298,29.61492342841943,31.354513351734013,32.16068820085076,2.5499999933735773,2.549999999645463,1.8085521292821758,1.7277188696739816
979.0,29.07481076477934,29.618783228099975,31.358949966684396,32.16591569932463,2.5499999932400153,2.5499999996375564,1.8082843833268014,1.7273829092181638
980.0,29.07761590550123,29.622646160605807,31.363378326588986,32.17113182929916,2.549999993104027,2.5499999996294913,1.808016854736541,1.727047195532491
981.0,29.080424066407215,29.6265122188188,31.367798763612182,32.176337027591075,2.5499999929655766,2.549999999621263,1.8077495432950734,1.7267117281225686
982.0,29.08323524209171,29.630381395797322,31.372211584365388,32.181531697440484,2.549999992824623,2.549999999612868,1.8074824487855499,1.7263765065034642
983.0,29.08604942721702,29.634253684778454,31.37661707286506,32.18671621248383,2.5499999926811268,2.5499999996043057,1.8072155709903968,1.7260415301987
984.0,29.088866616515194,29.63812907917973,31.38101549306724,32.191890920066975,2.5499999925350463,2.5499999995955704,1.8069489096911768,1.725706798739395
985.0,29.091686804789898,29.642007572600917,31.3854070909116,32.197056144069926,2.5499999923863403,2.5499999995866602,1.8066824646685031,1.7253723116635422
986.0,29.094509986918197,29.64588915882538,31.389792096128293,32.20221218729505,2.5499999922349708,2.5499999995775737,1.806416235701968,1.7250380685153976
987.0,29.097336157852276,29.649773831821463,31.394170724005445,32.207359333572434,2.54999999208089,2.5499999995683043,1.8061502225700765,1.7247040688449378
988.0,29.100165312621034,29.65366158574349,31.398543176759595,32.21249784956826,2.5499999919240595,2.5499999995588523,1.8058844250502264,1.7243703122073974
989.0,29.10299744633173,29.657552414932717,31.402909644635105,32.21762798637872,2.5499999917644334,2.549999999549212,1.8056188429187063,1.7240367981628597
990.0,29.10583255417154,29.661446313917985,31.40727030728821,32.2227499809229,2.549999991601968,2.5499999995393794,1.8053534759506693,1.7237035262758977
991.0,29.10867063140887,29.665343277416238,31.411625334338495,32.227864057150654,2.5499999914366196,2.5499999995293545,1.8050883239201836,1.7233704961152645
992.0,29.11151167339476,29.669243300332766,31.415974886311297,32.23297042712158,2.549999991268342,2.5499999995191303,1.804823386600235,1.7230377072536176
993.0,29.114355675564266,29.67314637776131,31.42031911553982,32.23806929197327,2.54999999109709,2.5499999995087057,1.8045586637627418,1.7227051592672664
994.0,29.117202633437493,29.677052504983827,31.424658166535036,32.24316084277938,2.5499999909228177,2.5499999994980764,1.8042941551785971,1.7223728517359573
995.0,29.12005254262073,29.68096167747016,31.428992176746995,32.248245261326154,2.549999990745478,2.549999999487239,1.8040298606176874,1.7220407842426648
996.0,29.122905398807625,29.684873890877384,31.43332127714935,32.25332272079942,2.549999990565021,2.5499999994761886,1.8037657798489217,1.7217089563734254
997.0,29.125761197779966,29.688789141048854,31.437645592587323,32.25839338640101,2.549999990381399,2.5499999994649243,1.803501912640273,1.7213773677171689
998.0,29.128619935408405,29.692707424012983,31.44196524219033,32.26345741590749,2.5499999901945647,2.5499999994534384,1.8032382587588065,1.7210460178655806
999.0,29.13148160765374,29.696628735981765,31.446280340045842,32.268514960179154,2.54999999000447,2.549999999441731,1.8029748179707112,1.7207149064129663
1000.0,29.134346210566704,29.7005530733489,31.45059099509552,32.27356616362855,2.5499999898110617,2.5499999994297964,1.8027115900413453,1.7203840329561335
1001.0,29.137213740289464,29.704480432687593,31.45489731194318,32.27861116463554,2.5499999896142884,2.54999999941763,1.8024485747352592,1.7200533970942826
1002.0,29.140084193055017,29.70841081074813,31.459199390672644,32.28365009594111,2.5499999894140997,2.5499999994052285,1.802185771816239,1.719722998428904
1003.0,29.142957565188382,29.712344204454823,31.463497327506925,32.28868308499031,2.549999989210443,2.5499999993925893,1.8019231810473353,1.71939283656369
1004.0,29.14583385310598,29.716280610902757,31.467791214767875,32.29371025425522,2.5499999890032656,2.5499999993797062,1.801660802190897,1.719062911104452
1005.0,29.148713053316133,29.72022002735401,31.47208114128652,32.29873172152865,2.5499999887925138,2.549999999366576,1.8013986350086055,1.7187332216590416
1006.0,29.151595162418793,29.72416245123365,31.47636719253866,32.30374760020381,2.5499999885781337,2.549999999353194,1.8011366792615044,1.7184037678372788
1007.0,29.154480177104947,29.728107880125023,31.48064945082173,32.3087579995168,2.5499999883600695,2.549999999339557,1.8008749347100306,1.7180745492508864
1008.0,29.157368094156976,29.732056311764804,31.48492799552574,32.3137630247837,2.5499999881382647,2.5499999993256584,1.8006134011140469,1.7177455655134335
1009.0,29.16025891044629,29.73600774403764,31.489202903101937,32.318762777614985,2.549999987912664,2.5499999993114963,1.8003520782328655,1.7174168162402712
1010.0,29.16315262293562,29.73996217497028,31.493474247537552,32.323757356112544,2.549999987683209,2.5499999992970652,1.8000909658252888,1.7170883010484872
1011.0,29.166049228674236,29.743919602725466,31.497742100115932,32.32874685505887,2.5499999874498425,2.549999999282359,1.799830063649622,1.716760019556853
1012.0,29.168948724800458,29.74788002559514,31.50200652987253,32.33373136608185,2.5499999872125065,2.5499999992673774,1.7995693714637149,1.7164319713857776
1013.0,29.171851108537794,29.751843441993525,31.506267603519813,32.33871097781789,2.5499999869711405,2.5499999992521105,1.799308889024977,1.7161041561572705
1014.0,29.174756377193997,29.755809850449726,31.510525385580085,32.34368577606101,2.549999986725685,2.5499999992365563,1.7990486160904053,1.7157765734948958
1015.0,29.177664528160822,29.759779249600065,31.514779938611117,32.34865584390074,2.5499999864760774,2.5499999992207107,1.7987885524166167,1.7154492230237381
1016.0,29.18057555890893,29.763751638180114,31.519031323107153,32.353621261855075,2.5499999862222564,2.549999999204568,1.7985286977598574,1.7151221043703668
1017.0,29.18348946699034,29.767727015016273,31.5232795978199,32.35858210798756,2.5499999859641598,2.5499999991881213,1.7982690518760442,1.7147952171628034
1018.0,29.1864062500308,29.771705379017273,31.527524819621423,32.363538458022965,2.549999985701724,2.5499999991713684,1.7980096145207634,1.7144685610304895
1019.0,29.189325905733387,29.775686729165432,31.53176704380541,32.36849038545426,2.549999985434886,2.5499999991543034,1.797750385449319,1.7141421356042612
1020.0,29.192248431871214,29.779671064507653,31.536006324001303,32.373437961643866,2.549999985163579,2.5499999991369204,1.7974913644167343,1.7138159405163171
1021.0,29.195173826312345,29.783658384147838,31.54036562897519,32.37854032377079,2.5499999848877373,2.5499999991192146,1.7972326226277051,1.713490000116759
1022.0,29.19810208691023,29.78764868723123,31.544822075482454,32.38376802764235,2.5499999846072954,2.5499999991011792,1.7969742051284159,1.71316430962753
1023.0,29.20103321166264,29.791641972944763,31.54933977833434,32.389074627998326,2.5499999843221848,2.5499999990828135,1.796716103763136,1.7128388614968804
1024.0,29.20396719859987,29.795638240501138,31.55390598911238,32.39444360589401,2.5499999840323366,2.549999999064106,1.7964583147222126,1.7125136527983107
1025.0,29.20690404580853,29.79963748913105,31.558513372921684,32.399865446855046,2.549999983737684,2.5499999990450553,1.7962008353385384,1.7121886816892133
1026.0,29.20984375142807,29.803639718073658,31.563157002030742,32.40533375439711,2.5499999834381546,2.5499999990256534,1.7959436634979309,1.7118639468103458
1027.0,29.212786313647264,29.807644926567242,31.56783327684356,32.410843850632396,2.5499999831336773,2.549999999005895,1.795686797414991,1.7115394470695693
1028.0,29.21573173070043,29.811653113839828,31.572539420490532,32.41639212524641,2.5499999828241813,2.549999998985777,1.7954302355226184,1.711215181541213
1029.0,29.218680000863806,29.815664279099906,31.57727321096703,32.42197568553625,2.549999982509594,2.5499999989652893,1.7951739764105372,1.7108911494119607
1030.0,29.221631122451583,29.819678421527332,31.58203281799157,32.42759214824309,2.5499999821898407,2.5499999989444286,1.7949180187861982,1.7105673499486516
1031.0,29.22458509381206,29.82369554026431,31.586816701924437,32.43323950760552,2.5499999818648487,2.549999998923188,1.7946623614494193,1.7102437824778594
1032.0,29.22754191332367,29.827715634406584,31.59162354594282,32.438916046311256,2.5499999815345396,2.549999998901562,1.7944070032746973,1.7099204463721063
1033.0,29.230501579390964,29.83173870299477,31.59645220821939,32.444620273687704,2.5499999811988405,2.549999998879544,1.794151943198238,1.7095973410402834
1034.0,29.233464090440574,29.83576474500593,31.601301686038237,32.450350880709834,2.549999980857671,2.549999998857128,1.793897180207904,1.709274465920672
1035.0,29.236429444917153,29.839793759345397,31.606171090579057,32.45610670654849,2.5499999805109543,2.549999998834307,1.7936427133358281,1.7089518204757534
1036.0,29.239397641279325,29.84382574483886,31.61105962807408,32.461886713299016,2.5499999801586113,2.5499999988110744,1.7933885416526676,1.7086294041882828
1037.0,29.24236867799557,29.84786070022454,31.615966584183365,32.46768996619558,2.5499999798005613,2.5499999987874253,1.7931346642627628,1.7083072165582067
1038.0,29.245342553540212,29.851898624145893,31.62089131165961,32.47351561794428,2.549999979436723,2.549999998763351,1.792881080300176,1.7079852571002283
1039.0,29.248319266389323,29.85593951514441,31.625833220653462,32.47936289634699,2.5499999790670156,2.549999998738845,1.792627788925466,1.7076635253418704
1040.0,29.25129881501678,29.859983371652817,31.630791771222555,32.4852310941374,2.549999978691354,2.549999998713902,1.7923747893230808,1.7073420208218923
1041.0,29.25428119789024,29.86403019198846,31.63576646704127,32.491119560596424,2.5499999783096543,2.549999998688514,1.7921220806991274,1.707020743088974
1042.0,29.257266413467267,29.86807997434717,31.640756849933975,32.497027694629764,2.549999977921832,2.549999998662673,1.7918696622793973,1.7066996917006292
1043.0,29.260254460191405,29.872132716797267,31.64576249530782,32.50295493900825,2.549999977527801,2.5499999986363746,1.7916175333076685,1.7063788662223065
1044.0,29.263245336488477,29.876188417273994,31.650783008415967,32.50890077544825,2.549999977127475,2.5499999986096085,1.7913656930442674,1.7060582662266044
1045.0,29.266239040762763,29.880247073574264,31.655818021132248,32.51486472044929,2.549999976720763,2.5499999985823694,1.7911141407647888,1.7057378912926227
1046.0,29.269235571393367,29.884308683351634,31.660867189088425,32.520846321658894,2.549999976307577,2.5499999985546493,1.790862875758946,1.7054177410053841
1047.0,29.272234926730697,29.88837324411176,31.665930189609274,32.52684515481934,2.5499999758878293,2.54999999852644,1.7906118973296816,1.7050978149553446
1048.0,29.275237105092916,29.89244075320802,31.67100671951436,32.532860821098936,2.5499999754614233,2.5499999984977344,1.7903612047922488,1.70477811273798
1049.0,29.278242104762658,29.896511207837634,31.67609649326819,32.53889294473673,2.5499999750282707,2.549999998468526,1.7901107974734094,1.7044586339533958
1050.0,29.281249923983665,29.900584605037977,31.681199241405466,32.54494117099199,2.5499999745882755,2.5499999984388055,1.7898606747107368,1.704139378206009
1051.0,29.284260560957673,29.9046609416833,31.686314709219168,32.551005164309494,2.549999974141344,2.5499999984085657,1.789610835851999,1.7038203451042502
1052.0,29.287274013841216,29.908740214481774,31.69144265526771,32.55708460673034,2.54999997368738,2.5499999983777974,1.789361280254493,1.7035015342603044
1053.0,29.290290280742852,29.912822419972965,31.696582850612767,32.56317919648149,2.5499999732262864,2.5499999983464927,1.7891120072846411,1.7031829452898881
1054.0,29.293309359720247,29.916907554525626,31.701735077710026,32.56928864670265,2.5499999727579645,2.5499999983146453,1.7888630163174695,1.702864577812037
1055.0,29.296331248777328,29.920995614335922,31.706899129422677,32.57541268430321,2.549999972282317,2.549999998282245,1.788614306736124,1.7025464314489234
1056.0,29.299355945861976,29.92508659542601,31.712074808516363,32.58155104894217,2.549999971799242,2.5499999982492834,1.7883658779315805,1.7022285058256856
1057.0,29.30238344886351,29.92918049364315,31.7172619267685,32.5877034920992,2.549999971308638,2.5499999982157524,1.788117729302211,1.7019108005702792
1058.0,29.305413755610182,29.933277304659214,31.722460304274748,32.59386977625209,2.549999970810401,2.5499999981816432,1.7878698602534175,1.7015933153133376
1059.0,29.308446863867296,29.937377023970722,31.727669769011253,32.60004967412365,2.54999997030443,2.5499999981469466,1.787622270197379,1.7012760496880477
1060.0,29.3114827713354,29.941479646899463,31.73289015631438,32.606242968005034,2.549999969790617,2.5499999981116543,1.7873749585527674,1.700959003330039
1061.0,29.31452147564763,29.94558516859358,31.73812130811548,32.61244944912542,2.549999969268857,2.549999998075758,1.7871279247443541,1.700642175877277
1062.0,29.317562974369366,29.949693584029276,31.743363072971473,32.61866891708602,2.549999968739042,2.549999998039245,1.7868811682029597,1.700325566969964
1063.0,29.32060726499533,29.95380488801312,31.74861530517382,32.62490117933088,2.5499999682010626,2.5499999980021104,1.7866346883650104,1.7000091762504552
1064.0,29.323654344949887,29.957919075184908,31.75387786485822,32.6311460506765,2.54999996765481,2.5499999979643433,1.7863884846725275,1.6996930033631763
1065.0,29.326704211584715,29.96203614002134,31.75915061729517,32.637403352875516,2.5499999671001725,2.5499999979259327,1.7861425565727593,1.6993770479545491
1066.0,29.329756862178954,29.96615607684018,31.764433432830256,32.64367291421141,2.549999966537037,2.5499999978868697,1.7858969035181018,1.6990613096729201
1067.0,29.332812293938368,29.970278879805154,31.769726186475186,32.64995456912851,2.5499999659652897,2.549999997847147,1.7856515249658675,1.6987457881684958
1068.0,29.335870503994556,29.97440454293166,31.775028757634566,32.65624815789129,2.5499999653848144,2.5499999978067502,1.7854064203781108,1.6984304830932895
1069.0,29.33893148940621,29.978533060092886,31.780341029970263,32.66255352626119,2.549999964795495,2.549999997765673,1.7851615892215238,1.6981153941010558
1070.0,29.34199524715744,29.98266442502673,31.7856628910043,32.66887052520357,2.5499999641972155,2.5499999977239027,1.7849170309672027,1.6978005208472469
1071.0,29.345061774160914,29.986798631343348,31.79099423213935,32.67519901061454,2.5499999635898547,2.549999997681431,1.7846727450906212,1.6974858629889582
1072.0,29.34813106725452,29.990935672533176,31.796334948136263,32.68153884306337,2.5499999629732937,2.5499999976382477,1.7844287310713358,1.6971714201848855
1073.0,29.351203123208194,29.995075541975954,31.801684937362204,32.687889887564495,2.549999962347409,2.5499999975943393,1.7841849883930763,1.6968571920952826
1074.0,29.354277938717964,29.99921823294993,31.80704410113296,32.69425201335188,2.5499999617120777,2.5499999975496985,1.7839415165433776,1.6965431783819211
1075.0,29.357355510416085,30.00336373864176,31.81241234407147,32.70062509367344,2.5499999610671757,2.549999997504312,1.7836983150137335,1.6962293787080522
1076.0,29.36043583486417,30.00751205215686,31.817789573489442,32.7070090055991,2.5499999604125763,2.5499999974581704,1.7834553832992437,1.695915792738373
1077.0,29.36351890856322,30.011663166530145,31.82317569961591,32.71340362983804,2.549999959748153,2.549999997411262,1.7832127208987087,1.695602420138991
1078.0,29.36660472795051,30.015817074737505,31.828570635244613,32.71980885057548,2.5499999590737765,2.5499999973635745,1.7829703273144104,1.695289260577392
1079.0,29.36969328940472,30.019973769707264,31.833974295690197,32.72622455531174,2.5499999583893174,2.5499999973151,1.7827282020520647,1.6949763137224156
1080.0,29.372784589249612,30.02413324433213,31.839386598701015,32.73265063471379,2.549999957694642,2.549999997265824,1.7824863446207482,1.6946635792442224
1081.0,29.375878623783805,30.028295491483206,31.844708587612487,32.73895937472523,2.5499999569896192,2.549999997215735,1.78224467854472,1.6943510134341346
1082.0,29.378975389174,30.03246050401532,31.84995863464805,32.745174346917196,2.5499999562741125,2.5499999971648215,1.782003170914878,1.6940386237101381
1083.0,29.382074881624806,30.036628274790374,31.8551655700804,32.751332762194544,2.5499999555479875,2.5499999971130713,1.7817618331452558,1.693726422362252
1084.0,29.385177097271605,30.04079879668274,31.8603396149182,32.75744782578691,2.5499999548111054,2.5499999970604734,1.7815206695822274,1.693414413565819
