time_s,step_s,temperature_min_C,temperature_max_C,moisture_min,moisture_max,surface_temperature_C,surface_moisture,mean_temperature_C,mean_moisture,surface_heat_flux,surface_moisture_flux,cumulative_moisture_flux
9.908179075918995295e+03,5.219830811074643862e-01,4.971308697259846099e+01,4.981011231471106981e+01,1.060985916140196883e+00,1.857380142169726245e+00,4.981011231471106981e+01,1.060985916140196883e+00,4.976294318473068046e+01,1.452759189357146763e+00,-3.906020241127095005e+00,8.088461976953932597e-07,1.097240810677244452e-02
9.908701059000102759e+03,5.219830811074643862e-01,4.971318083540263899e+01,4.981028901609195714e+01,1.060954292551283817e+00,1.857324952896132420e+00,4.981028901609195714e+01,1.060954292551283817e+00,4.976302347705021134e+01,1.452716969665278635e+00,-3.951626085211046302e+00,8.088189500874266266e-07,1.097283030369112546e-02
9.909223042081210224e+03,5.219830811074643862e-01,4.971327456433451175e+01,4.981047140631777381e+01,1.060922678648714701e+00,1.857269765798699179e+00,4.981047140631777381e+01,1.060922678648714701e+00,4.976310480134598890e+01,1.452674751395486963e+00,-3.997089708171763789e+00,8.087917102285351940e-07,1.097325248638904294e-02
9.909745025162317688e+03,5.219830811074643862e-01,4.971336816061883468e+01,4.981065928320060721e+01,1.060891074301210546e+00,1.857214580877624588e+00,4.981065928320060721e+01,1.060891074301210546e+00,4.976318715325905373e+01,1.452632534547369847e+00,-4.042416164707063331e+00,8.087644780136958762e-07,1.097367465487021458e-02
9.910391166651677850e+03,6.461414893601613585e-01,4.971348383773603530e+01,4.981089917266499612e+01,1.060851965627257476e+00,1.857146272737470794e+00,4.981089917266499612e+01,1.060851965627257476e+00,4.976329051039265039e+01,1.452580278007717718e+00,-4.098340820827672815e+00,8.087307788129730438e-07,1.097419722026673691e-02
9.911037308141038011e+03,6.461414893601613585e-01,4.971359931581207547e+01,4.981114686699702077e+01,1.060812871197621021e+00,1.857077967932804663e+00,4.981114686699702077e+01,1.060812871197621021e+00,4.976339542807663463e+01,1.452528023645141664e+00,-4.154070355257388769e+00,8.086970910077036765e-07,1.097471976389249697e-02
9.911683449630398172e+03,6.461414893601613585e-01,4.971371459718421448e+01,4.981140207569063705e+01,1.060773790817944207e+00,1.857009666463983022e+00,4.981140207569063705e+01,1.060773790817944207e+00,4.976350189898250420e+01,1.452475771458910492e+00,-4.209612030647313929e+00,8.086634144424019593e-07,1.097524228575480834e-02
9.912329591119758334e+03,6.461414893601613585e-01,4.971382968419282378e+01,4.981166453370677516e+01,1.060734724308994181e+00,1.856941368331356479e+00,4.981166453370677516e+01,1.060734724308994181e+00,4.976360991607000983e+01,1.452423521448303001e+00,-4.264972472974193352e+00,8.086297489736816257e-07,1.097576478586088575e-02
9.912975732609118495e+03,6.461414893601613585e-01,4.971394457918028564e+01,4.981193399817329492e+01,1.060695671504769289e+00,1.856873073535267871e+00,4.981193399817329492e+01,1.060695671504769289e+00,4.976371947256283335e+01,1.452371273612605984e+00,-4.320157754041531462e+00,8.085960944687414619e-07,1.097628726421785543e-02
9.913621874098478656e+03,6.461414893601613585e-01,4.971405928448986344e+01,4.981221024547672016e+01,1.060656632250827291e+00,1.856804782076052929e+00,4.981221024547672016e+01,1.060656632250827291e+00,4.976383056192638321e+01,1.452319027951115338e+00,-4.375173464186232763e+00,8.085624508040275250e-07,1.097680972083276210e-02
9.914585294273092586e+03,9.634201746139297029e-01,4.971422996703756780e+01,4.981263429393519004e+01,1.060598448175755104e+00,1.856702963254507566e+00,4.981263429393519004e+01,1.060598448175755104e+00,4.976399903328614016e+01,1.452241131829039800e+00,-4.456900019458309714e+00,8.085123067753177701e-07,1.097758868205351776e-02
9.915548714447706516e+03,9.634201746139297029e-01,4.971440024086469123e+01,4.981307233991260830e+01,1.060540293464846240e+00,1.856601151853250586e+00,4.981307233991260830e+01,1.060540293464846240e+00,4.976417087843005049e+01,1.452163240536807010e+00,-4.538276636756677362e+00,8.084621862379388770e-07,1.097836759497584740e-02
9.916512134622320445e+03,9.634201746139297029e-01,4.971457011371725798e+01,4.981352381946814489e+01,1.060482167713909130e+00,1.856499347873307171e+00,4.981352381946814489e+01,1.060482167713909130e+00,4.976434607817934364e+01,1.452085354072169210e+00,-4.619317414602086558e+00,8.084120888685372886e-07,1.097914645962222609e-02
9.917475554796934375e+03,9.634201746139297029e-01,4.971473959331929393e+01,4.981398822177474983e+01,1.060424070551461595e+00,1.856397551315667860e+00,4.981398822177474983e+01,1.060424070551461595e+00,4.976452461418030282e+01,1.452007472432909063e+00,-4.700035123670787129e+00,8.083620143699273663e-07,1.097992527601482707e-02
9.918438974971548305e+03,9.634201746139297029e-01,4.971490868736542978e+01,4.981446508164628284e+01,1.060366001634339916e+00,1.856295762181288556e+00,4.981446508164628284e+01,1.060366001634339916e+00,4.976470646882827253e+01,1.451929595616836544e+00,-4.780441393616285950e+00,8.083119624675781084e-07,1.098070404417555296e-02
9.919402395146162235e+03,9.634201746139297029e-01,4.971507740351360383e+01,4.981495397309887352e+01,1.060307960643907865e+00,1.856193980471090299e+00,4.981495397309887352e+01,1.060307960643907865e+00,4.976489162520027065e+01,1.451851723621786938e+00,-4.860546874035343023e+00,8.082619329065806669e-07,1.098148276412604790e-02
9.920605013140255323e+03,1.202617994093088782e+00,4.971528748976446366e+01,4.981558053722113755e+01,1.060235547983200854e+00,1.856066938832091395e+00,4.981558053722113755e+01,1.060235547983200854e+00,4.976512736057607356e+01,1.451754524341049901e+00,-4.960133662079435624e+00,8.081995130041704505e-07,1.098245475693342306e-02
9.921807631134348412e+03,1.202617994093088782e+00,4.971549701373248098e+01,4.981622454269264466e+01,1.060163177839321458e+00,1.855939908764499435e+00,4.981622454269264466e+01,1.060163177839321458e+00,4.976536818489223180e+01,1.451657332564992853e+00,-5.059284416392273442e+00,8.081371271152222521e-07,1.098342667469399438e-02
9.923010249128441501e+03,1.202617994093088782e+00,4.971570598997297452e+01,4.981688535418363983e+01,1.060090849715325856e+00,1.855812890269882498e+00,4.981688535418363983e+01,1.060090849715325856e+00,4.976561406895322648e+01,1.451560148289549934e+00,-5.158015020218087443e+00,8.080747748421811579e-07,1.098439851744842551e-02
9.924212867122534590e+03,1.202617994093088782e+00,4.971591443287980638e+01,4.981756239076997161e+01,1.060018563149425663e+00,1.855685883349725840e+00,4.981756239076997161e+01,1.060018563149425663e+00,4.976586498471792908e+01,1.451462971510700806e+00,-5.256339996660308600e+00,8.080124558156163948e-07,1.098537028523691866e-02
9.925415485116627679e+03,1.202617994093088782e+00,4.971612235666732005e+01,4.981825511880398949e+01,1.059946317710667385e+00,1.855558888005435669e+00,4.981825511880398949e+01,1.059946317710667385e+00,4.976612090520126941e+01,1.451365802224467760e+00,-5.354272686910377388e+00,8.079501696907651188e-07,1.098634197809924586e-02
9.926618103110720767e+03,1.202617994093088782e+00,4.971632977535322340e+01,4.981896304588408952e+01,1.059874112995256690e+00,1.855431904238337815e+00,4.981896304588408952e+01,1.059874112995256690e+00,4.976638180438727943e+01,1.451268640426914835e+00,-5.451825401008569827e+00,8.078879161445920453e-07,1.098731359607478010e-02
9.928111117977658068e+03,1.493014866937301122e+00,4.971658659750614362e+01,4.981986238149247015e+01,1.059784529057066660e+00,1.855274273736382984e+00,4.981986238149247015e+01,1.059784529057066660e+00,4.976671259253046031e+01,1.451148027326671253e+00,-5.572422602213755738e+00,8.078106750718701024e-07,1.098851972707721308e-02
9.929604132844595370e+03,1.493014866937301122e+00,4.971684268835457488e+01,4.982078363808593480e+01,1.059695006619714386e+00,1.855116661081907647e+00,4.982078363808593480e+01,1.059695006619714386e+00,4.976705096912509418e+01,1.451027425754955802e+00,-5.692471778792018711e+00,8.077334831998182776e-07,1.098972574279436995e-02
9.931097147711532671e+03,1.493014866937301122e+00,4.971709807323713193e+01,4.982172607842361600e+01,1.059605545047959341e+00,1.854959066276956170e+00,4.982172607842361600e+01,1.059605545047959341e+00,4.976739688965768238e+01,1.450906835704460329e+00,-5.811991361764867747e+00,8.076563400202443309e-07,1.099093164329932593e-02
9.932590162578469972e+03,1.493014866937301122e+00,4.971735277687133703e+01,4.982268902392139864e+01,1.059516143746658479e+00,1.854801489323398167e+00,4.982268902392139864e+01,1.059516143746658479e+00,4.976775031126401672e+01,1.450786257167951288e+00,-5.930998315735003246e+00,8.075792450570337956e-07,1.099213742866441898e-02
9.934083177445407273e+03,1.493014866937301122e+00,4.971760682331930781e+01,4.982367184754176037e+01,1.059426802156278491e+00,1.854643930222932724e+00,4.982367184754176037e+01,1.059426802156278491e+00,4.976811119259802751e+01,1.450665690138263297e+00,-6.049508316640839212e+00,8.075021978625599348e-07,1.099334309896130013e-02
9.935576192312344574e+03,1.493014866937301122e+00,4.971786023595710446e+01,4.982467396773357393e+01,1.059337519749044887e+00,1.854486388977094169e+00,4.982467396773357393e+01,1.059337519749044887e+00,4.976847949371474300e+01,1.450545134608296260e+00,-6.167535903260379371e+00,8.074251980146031879e-07,1.099454865426096987e-02
9.937416244823863963e+03,1.840052511519388645e+00,4.971817171365717769e+01,4.982593476869742233e+01,1.059227565142343952e+00,1.854292253274376634e+00,4.982593476869742233e+01,1.059227565142343952e+00,4.976894355309378426e+01,1.450396572857942212e+00,-6.312354244851370311e+00,8.073303647998659314e-07,1.099603427176451369e-02
9.939256297335383351e+03,1.840052511519388645e+00,4.971848230391619694e+01,4.982722312185661906e+01,1.059117698791703699e+00,1.854098144695561778e+00,4.982722312185661906e+01,1.059117698791703699e+00,4.976941875399801773e+01,1.450248028550891188e+00,-6.456483781558830515e+00,8.072356021899774746e-07,1.099751971483502525e-02
9.941096349846902740e+03,1.840052511519388645e+00,4.971879204587169454e+01,4.982853816227542154e+01,1.059007919868615533e+00,1.853904063242553191e+00,4.982853816227542154e+01,1.059007919868615533e+00,4.976990502914506465e+01,1.450099501674213309e+00,-6.599946136775969308e+00,8.071409095221307246e-07,1.099900498360180563e-02
9.942936402358422129e+03,1.840052511519388645e+00,4.971910097688129326e+01,4.982987908980310721e+01,1.058898227591788199e+00,1.853710008916926277e+00,4.982987908980310721e+01,1.058898227591788199e+00,4.977040231361343103e+01,1.449950992215096823e+00,-6.742761314271028539e+00,8.070462861712923406e-07,1.100049007819297285e-02
9.944776454869941517e+03,1.840052511519388645e+00,4.971940913250574567e+01,4.983124516169386453e+01,1.058788621222262361e+00,1.853515981719942474e+00,4.983124516169386453e+01,1.058788621222262361e+00,4.977091054466475839e+01,1.449802500160841889e+00,-6.884947882689473886e+00,8.069517315462954764e-07,1.100197499873552254e-02
9.946616507381460906e+03,1.840052511519388645e+00,4.971971654650924677e+01,4.983263568623149808e+01,1.058679100059159106e+00,1.853321981652565675e+00,4.983263568623149808e+01,1.058679100059159106e+00,4.977142966158446313e+01,1.449654025498854804e+00,-7.026523134935835913e+00,8.068572450864364022e-07,1.100345974535539388e-02
9.948855693603531108e+03,2.239186222070202348e+00,4.972008968876887280e+01,4.983435988846604658e+01,1.058545936162513135e+00,1.853085936791544652e+00,4.983435988846604658e+01,1.058545936162513135e+00,4.977207598135465361e+01,1.449473368001166662e+00,-7.198006758687292006e+00,8.067423543405572717e-07,1.100526632033227946e-02
9.951094879825601311e+03,2.239186222070202348e+00,4.972046183422182253e+01,4.983611826481017459e+01,1.058412896322452612e+00,1.852849932107917486e+00,4.983611826481017459e+01,1.058412896322452612e+00,4.977273823224151528e+01,1.449292736218527722e+00,-7.368636029699082712e+00,8.066275628399464192e-07,1.100707263815866969e-02
9.953334066047671513e+03,2.239186222070202348e+00,4.972083303338335725e+01,4.983790981173919477e+01,1.058279979461556719e+00,1.852613967601832723e+00,4.983790981173919477e+01,1.058279979461556719e+00,4.977341631526476817e+01,1.449112130128813236e+00,-7.538436036088569381e+00,8.065128697226673529e-07,1.100887869905581816e-02
9.955573252269741715e+03,2.239186222070202348e+00,4.972120333332000541e+01,4.983973359660602398e+01,1.058147184557896470e+00,1.852378043272928432e+00,4.983973359660602398e+01,1.058147184557896470e+00,4.977411013473921031e+01,1.448931549710084976e+00,-7.707430094033007606e+00,8.063982741711767894e-07,1.101068450324310145e-02
9.957812438491811918e+03,2.239186222070202348e+00,4.972157277791364294e+01,4.984158874998469457e+01,1.058014510639685213e+00,1.852142159120367060e+00,4.984158874998469457e+01,1.058014510639685213e+00,4.977481959803952094e+01,1.448750994940584125e+00,-7.875639939181233729e+00,8.062837754080453373e-07,1.101249005093810941e-02
9.960000000000000000e+03,2.187561508188082371e+00,4.972193291823433015e+01,4.984343064537842594e+01,1.057885011480667714e+00,1.851911752102356257e+00,4.984343064537842594e+01,1.057885011480667714e+00,4.977552772550874494e+01,1.448574627631847855e+00,-8.039233865539330282e+00,8.061720091845340755e-07,1.101425372402547488e-02
9.960000050153988923e+03,5.015398892282973975e-05,4.972193292648259444e+01,4.984343068790232678e+01,1.057885008512939429e+00,1.851911746820278815e+00,4.984343068790232678e+01,1.057885008512939429e+00,4.977552774191345719e+01,1.448574623588573917e+00,-8.039232572569332547e+00,8.061720070577779170e-07,1.101425376445821711e-02
9.960000100307977846e+03,5.015398892282973975e-05,4.972193293473086584e+01,4.984343073040611216e+01,1.057885005545193380e+00,1.851911741538201372e+00,4.984343073040611216e+01,1.057885005545193380e+00,4.977552775831816234e+01,1.448574619545299313e+00,-8.039231280102221433e+00,8.061720049310073590e-07,1.101425380489095933e-02
9.960000601847867074e+03,5.015398892282973975e-04,4.972193301721349457e+01,4.984343115472043451e+01,1.057884975867127597e+00,1.851911688717427840e+00,4.984343115472043451e+01,1.057884975867127597e+00,4.977552792236493673e+01,1.448574579112558602e+00,-8.039218373519751992e+00,8.061719836628181228e-07,1.101425420921837289e-02
9.960001103387756302e+03,5.015398892282973975e-04,4.972193309969609487e+01,4.984343157847932559e+01,1.057884946188606845e+00,1.851911635896656527e+00,4.984343157847932559e+01,1.057884946188606845e+00,4.977552808641135584e+01,1.448574538679818557e+00,-8.039205480822886329e+00,8.061719623942649802e-07,1.101425461354577431e-02
9.960006118786648585e+03,5.015398892282973975e-03,4.972193392451869443e+01,4.984343579391999413e+01,1.057884649385360198e+00,1.851911107689116820e+00,4.984343579391999413e+01,1.057884649385360198e+00,4.977552972684588894e+01,1.448574134352512255e+00,-8.039077107561354296e+00,8.061717496943023357e-07,1.101425865681920739e-02
9.960011134185540868e+03,5.015398892282973975e-03,4.972193474933749258e+01,4.984343999212533305e+01,1.057884352568043917e+00,1.851910579481774066e+00,4.984343999212533305e+01,1.057884352568043917e+00,4.977553136724664995e+01,1.448573730025309203e+00,-8.038949165182884826e+00,8.061715369830836821e-07,1.101426270009157361e-02
9.960022578345036891e+03,1.144415949602262117e-02,4.972193663139979236e+01,4.984344953023125413e+01,1.057883675255047340e+00,1.851909374216577309e+00,4.984344953023125413e+01,1.057883675255047340e+00,4.977553511020667543e+01,1.448572807430053233e+00,-8.038658260137232503e+00,8.061710515905399617e-07,1.101427192604444681e-02
9.960034022504532913e+03,1.144415949602262117e-02,4.972193851344268722e+01,4.984345901678887714e+01,1.057882997899646016e+00,1.851908168952385081e+00,4.984345901678887714e+01,1.057882997899646016e+00,4.977553885299602854e+01,1.448571884835328616e+00,-8.038368643798854407e+00,8.061705661640723600e-07,1.101428115199176543e-02
9.960045466664028936e+03,1.144415949602262117e-02,4.972194039546557320e+01,4.984346846142800302e+01,1.057882320509579754e+00,1.851906963689229357e+00,4.984346846142800302e+01,1.057882320509579754e+00,4.977554259561006234e+01,1.448570962241153115e+00,-8.038080075423081894e+00,8.061700807098731114e-07,1.101429037793352772e-02
9.960066367074396112e+03,2.090041036717593670e-02,4.972194383254237238e+01,4.984348561898281105e+01,1.057881083319804683e+00,1.851904762525943049e+00,4.984348561898281105e+01,1.057881083319804683e+00,4.977554943027353573e+01,1.448569277313521919e+00,-8.037555343005386987e+00,8.061691940667440386e-07,1.101430722720977452e-02
9.960087267484763288e+03,2.090041036717593670e-02,4.972194726955144972e+01,4.984350267931137068e+01,1.057879846048708883e+00,1.851902561366165489e+00,4.984350267931137068e+01,1.057879846048708883e+00,4.977555626434956082e+01,1.448567592387748793e+00,-8.037033041243901721e+00,8.061683073585586003e-07,1.101432407646748927e-02
9.960108167895130464e+03,2.090041036717593670e-02,4.972195070649287629e+01,4.984351965542889218e+01,1.057878608706793955e+00,1.851900360209894014e+00,4.984351965542889218e+01,1.057878608706793955e+00,4.977556309784181821e+01,1.448565907463832181e+00,-8.036512844758370022e+00,8.061674205937177752e-07,1.101434092570667198e-02
9.960129068305497640e+03,2.090041036717593670e-02,4.972195414336681552e+01,4.984353655577805142e+01,1.057877371300879110e+00,1.851898159057122406e+00,4.984353655577805142e+01,1.057877371300879110e+00,4.977556993075413772e+01,1.448564222541769198e+00,-8.035994542481894598e+00,8.061665337776770906e-07,1.101435777492731916e-02
9.960163520169833646e+03,3.445186433600611053e-02,4.972195980850140273e+01,4.984356426520795935e+01,1.057875331456692214e+00,1.851894530723721344e+00,4.984356426520795935e+01,1.057875331456692214e+00,4.977558119274581117e+01,1.448561445150283067e+00,-8.035143902355912360e+00,8.061650718648582649e-07,1.101438554884219025e-02
9.960197972034169652e+03,3.445186433600611053e-02,4.972196547345286177e+01,4.984359180961294555e+01,1.057873291471597144e+00,1.851890902399827565e+00,4.984359180961294555e+01,1.057873291471597144e+00,4.977559245317866754e+01,1.448558667763832908e+00,-8.034297387853150951e+00,8.061636098393130123e-07,1.101441332270669364e-02
9.960232423898505658e+03,3.445186433600611053e-02,4.972197113822129211e+01,4.984361920533141443e+01,1.057871251358795339e+00,1.851887274085442847e+00,4.984361920533141443e+01,1.057871251358795339e+00,4.977560371206125467e+01,1.448555890382419165e+00,-8.033454590513144922e+00,8.061621477116021396e-07,1.101444109652082587e-02
9.960266875762841664e+03,3.445186433600611053e-02,4.972197680280680032e+01,4.984364646422002920e+01,1.057869211127875797e+00,1.851883645780568521e+00,4.984364646422002920e+01,1.057869211127875797e+00,4.977561496940142405e+01,1.448553113006043169e+00,-8.032615213919491737e+00,8.061606854893973302e-07,1.101446887028458346e-02
9.960324862161452984e+03,5.798639861131960060e-02,4.972198633653460575e+01,4.984369205995808016e+01,1.057865776941073754e+00,1.851877538953057956e+00,4.984369205995808016e+01,1.057865776941073754e+00,4.977563391332012088e+01,1.448548438377693648e+00,-8.031209549474560561e+00,8.061582242061887603e-07,1.101451561656807687e-02
9.960382848560064303e+03,5.798639861131960060e-02,4.972199586974526397e+01,4.984373733173352150e+01,1.057862342471194372e+00,1.851871432152488950e+00,4.984373733173352150e+01,1.057862342471194372e+00,4.977565285292267561e+01,1.448543763763617154e+00,-8.029811984095047706e+00,8.061557626965184147e-07,1.101456236270884417e-02
9.960440834958675623e+03,5.798639861131960060e-02,4.972200540243942868e+01,4.984378230784918173e+01,1.057858907741179522e+00,1.851865325378860172e+00,4.984378230784918173e+01,1.057858907741179522e+00,4.977567178823866101e+01,1.448539089163814353e+00,-8.028421810209884768e+00,8.061533009787398030e-07,1.101460910870686975e-02
9.960498821357286943e+03,5.798639861131960060e-02,4.972201493461773936e+01,4.984382700998670401e+01,1.057855472768624905e+00,1.851859218632172288e+00,4.984382700998670401e+01,1.057855472768624905e+00,4.977569071929501376e+01,1.448534414578287022e+00,-8.027038485778170696e+00,8.061508390669292365e-07,1.101465585456214494e-02
9.960582769529335565e+03,8.394817204862192739e-02,4.972202873364717135e+01,4.984389127550898024e+01,1.057850499482516637e+00,1.851850377809737713e+00,4.984389127550898024e+01,1.057850499482516637e+00,4.977571811870030416e+01,1.448527647104314919e+00,-8.025047085265946123e+00,8.061472745823580875e-07,1.101472352930186679e-02
9.960666717701384187e+03,8.394817204862192739e-02,4.972204253159871001e+01,4.984395504847162783e+01,1.057845525754456784e+00,1.851841537043767527e+00,4.984395504847162783e+01,1.057845525754456784e+00,4.977574550930028607e+01,1.448520879660267546e+00,-8.023067998744615181e+00,8.061437097442256455e-07,1.101479120374234191e-02
9.960750665873432808e+03,8.394817204862192739e-02,4.972205632847429513e+01,4.984401836504926564e+01,1.057840551613904223e+00,1.851832696334261952e+00,4.984401836504926564e+01,1.057840551613904223e+00,4.977577289115998838e+01,1.448514112246147345e+00,-8.021100321848351200e+00,8.061401445760989081e-07,1.101485887788354080e-02
9.960834614045481430e+03,8.394817204862192739e-02,4.972207012427585937e+01,4.984408125455891536e+01,1.057835577084772272e+00,1.851823855681220543e+00,4.984408125455891536e+01,1.057835577084772272e+00,4.977580026433962956e+01,1.448507344861958090e+00,-8.019143321651966971e+00,8.061365790971087496e-07,1.101492655172543744e-02
9.960956811424492116e+03,1.221973790106858360e-01,4.972209020392670453e+01,4.984417208592643078e+01,1.057828335363835581e+00,1.851810987072739945e+00,4.984417208592643078e+01,1.057828335363835581e+00,4.977584009413146759e+01,1.448497494115961626e+00,-8.016312466143560300e+00,8.061313885607626368e-07,1.101502505918539911e-02
9.961079008803502802e+03,1.221973790106858360e-01,4.972211028131187760e+01,4.984426212823805002e+01,1.057821092914266403e+00,1.851798118583898534e+00,4.984426212823805002e+01,1.057821092914266403e+00,4.977587990581314870e+01,1.448487643433395977e+00,-8.013501337032735705e+00,8.061261974415102607e-07,1.101512356601105393e-02
9.961201206182513488e+03,1.221973790106858360e-01,4.972213035643729739e+01,4.984435143412094504e+01,1.057813849779210891e+00,1.851785250214695866e+00,4.984435143412094504e+01,1.057813849779210891e+00,4.977591969953521556e+01,1.448477792814268250e+00,-8.010708618639839074e+00,8.061210057738690611e-07,1.101522207220233425e-02
9.961323403561524174e+03,1.221973790106858360e-01,4.972215042930885431e+01,4.984444004851000898e+01,1.057806605995574634e+00,1.851772381965131720e+00,4.984444004851000898e+01,1.057806605995574634e+00,4.977595947543886012e+01,1.448467942258583996e+00,-8.007933187592719548e+00,8.061158135873632183e-07,1.101532057775917416e-02
9.961445600940534860e+03,1.221973790106858360e-01,4.972217049993244586e+01,4.984452800993600619e+01,1.057799361595065379e+00,1.851759513835205651e+00,4.984452800993600619e+01,1.057799361595065379e+00,4.977599923365703916e+01,1.448458091766349876e+00,-8.005174080622445842e+00,8.061106209073589339e-07,1.101541908268151293e-02
9.961637913670869239e+03,1.923127303343790118e-01,4.972220208229402516e+01,4.984466519942217388e+01,1.057787959262824540e+00,1.851739262373089501e+00,4.984466519942217388e+01,1.057787959262824540e+00,4.977606176913435121e+01,1.448442589311492501e+00,-8.000862910120787319e+00,8.061024477843693251e-07,1.101557410723009132e-02
9.961830226401203618e+03,1.923127303343790118e-01,4.972223365912511639e+01,4.984480096307655117e+01,1.057776555560816734e+00,1.851719011207291654e+00,4.984480096307655117e+01,1.057776555560816734e+00,4.977612426157679693e+01,1.448427087013824721e+00,-7.996587385414066773e+00,8.060942735655659927e-07,1.101572913020676739e-02
9.962022539131537997e+03,1.923127303343790118e-01,4.972226523044839297e+01,4.984493539272412477e+01,1.057765150565192158e+00,1.851698760337811001e+00,4.984493539272412477e+01,1.057765150565192158e+00,4.977618671141103590e+01,1.448411584873367852e+00,-7.992345210877260797e+00,8.060860983118693461e-07,1.101588415161133643e-02
9.962214851861872376e+03,1.923127303343790118e-01,4.972229679628643595e+01,4.984506856737655056e+01,1.057753744341655366e+00,1.851678509764645764e+00,4.984506856737655056e+01,1.057753744341655366e+00,4.977624911903740923e+01,1.448396082890140768e+00,-7.988134411219327546e+00,8.060779220758428620e-07,1.101603917144360588e-02
9.962407164592206755e+03,1.923127303343790118e-01,4.972232835666173401e+01,4.984520055560772533e+01,1.057742336947393724e+00,1.851658259487794833e+00,4.984520055560772533e+01,1.057742336947393724e+00,4.977631148483325774e+01,1.448380581064162120e+00,-7.983953272092492170e+00,8.060697449032365897e-07,1.101619418970339014e-02
9.962669755048686056e+03,2.625904564793017926e-01,4.972237144150884092e+01,4.984537896851232830e+01,1.057726759095924729e+00,1.851630609537596284e+00,4.984537896851232830e+01,1.057726759095924729e+00,4.977639657434033182e+01,1.448359414588547667e+00,-7.978289409885341854e+00,8.060585780683132961e-07,1.101640585445954126e-02
9.962932345505165358e+03,2.625904564793017926e-01,4.972241451626956632e+01,4.984555541196959894e+01,1.057711179265018009e+00,1.851602960139842713e+00,4.984555541196959894e+01,1.057711179265018009e+00,4.977648158737770245e+01,1.448338248406183748e+00,-7.972674783861322112e+00,8.060474096498398847e-07,1.101661751628317878e-02
9.963194935961644660e+03,2.625904564793017926e-01,4.972245758100029889e+01,4.984572999919947733e+01,1.057695597550087019e+00,1.851575311294530568e+00,4.984572999919947733e+01,1.057695597550087019e+00,4.977656652474809107e+01,1.448317082517112109e+00,-7.967106563522108331e+00,8.060362397241470473e-07,1.101682917517389677e-02
9.963457526418123962e+03,2.625904564793017926e-01,4.972250063575711465e+01,4.984590282952171947e+01,1.057680014035132787e+00,1.851547663001655852e+00,4.984590282952171947e+01,1.057680014035132787e+00,4.977665138720927018e+01,1.448295916921370718e+00,-7.961582265873978770e+00,8.060250683584356249e-07,1.101704083113130839e-02
9.963720116874603264e+03,2.625904564793017926e-01,4.972254368059580543e+01,4.984607399071386880e+01,1.057664428794668376e+00,1.851520015261214347e+00,4.984607399071386880e+01,1.057664428794668376e+00,4.977673617547915086e+01,1.448274751618997325e+00,-7.956099696477991756e+00,8.060138956123160908e-07,1.101725248415504413e-02
9.964074933659700037e+03,3.548167850967729464e-01,4.972260182787283611e+01,4.984630275273470801e+01,1.057643367123272338e+00,1.851482658031717854e+00,4.984630275273470801e+01,1.057643367123272338e+00,4.977685062621548440e+01,1.448246153160938965e+00,-7.948754402358737536e+00,8.059987967046722962e-07,1.101753846873562530e-02
9.964429750444796809e+03,3.548167850967729464e-01,4.972265995727883592e+01,4.984652877817774907e+01,1.057622302567045036e+00,1.851445301810830557e+00,4.984652877817774907e+01,1.057622302567045036e+00,4.977696494432850471e+01,1.448217555238656917e+00,-7.941477522684259327e+00,8.059836954891636758e-07,1.101782444795844883e-02
9.964784567229893582e+03,3.548167850967729464e-01,4.972271806894901403e+01,4.984675221501500886e+01,1.057601235253262217e+00,1.851407946598541798e+00,4.984675221501500886e+01,1.057601235253262217e+00,4.977707913131759909e+01,1.448188957852230452e+00,-7.934265358154490855e+00,8.059685920676105780e-07,1.101811042182271327e-02
9.965139384014990355e+03,3.548167850967729464e-01,4.972277616301771275e+01,4.984697319455852238e+01,1.057580165295393337e+00,1.851370592394841141e+00,4.984697319455852238e+01,1.057580165295393337e+00,4.977719318860230402e+01,1.448160361001736618e+00,-7.927114625968201267e+00,8.059534865307886767e-07,1.101839639032765189e-02
9.965494200800087128e+03,3.548167850967729464e-01,4.972283423961848570e+01,4.984719183412919108e+01,1.057559092795290701e+00,1.851333239199717928e+00,4.984719183412919108e+01,1.057559092795290701e+00,4.977730711753082460e+01,1.448131764687248912e+00,-7.920022393103209879e+00,8.059383789601795768e-07,1.101868235347252915e-02
9.965956022435851992e+03,4.618216357648634585e-01,4.972290980488492806e+01,4.984747307832301999e+01,1.057531661640661369e+00,1.851284622622413556e+00,4.984747307832301999e+01,1.057531661640661369e+00,4.977745521474309953e+01,1.448094545163309821e+00,-7.910874605760120915e+00,8.059187123565459122e-07,1.101905454871192000e-02
9.966417844071616855e+03,4.618216357648634585e-01,4.972298534107470402e+01,4.984775074297092345e+01,1.057504226515727064e+00,1.851236007753701340e+00,4.984775074297092345e+01,1.057504226515727064e+00,4.977760309936098082e+01,1.448057326547691259e+00,-7.901816307065345768e+00,8.058990425766682915e-07,1.101942673486810791e-02
9.966879665707381719e+03,4.618216357648634585e-01,4.972306084847684104e+01,4.984802501142204534e+01,1.057476787582255717e+00,1.851187394593555746e+00,4.984802501142204534e+01,1.057476787582255717e+00,4.977775077392183078e+01,1.448020108840536224e+00,-7.892842913290110118e+00,8.058793697499609611e-07,1.101979891193965826e-02
